Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude.data,longitude.data,altitude.data,utm_easting.data,utm_northing.data,zone_num.data,zone_letter.data,fix_quality.data
1645385017.7310808,1890,0,0,,42.339176415000004,-71.084315955,4.812,328298.03502917406,4689539.665334475,19.0,T,4
1645385017.9197664,1891,0,0,,42.33917636333334,-71.08431599166667,4.811,328298.0318678858,4689539.659671328,19.0,T,4
1645385018.130844,1892,0,0,,42.339176376666664,-71.08431598666665,4.808,328298.0323160882,4689539.661141796,19.0,T,4
1645385018.3248067,1893,0,0,,42.339176378333335,-71.08431598666665,4.806,328298.0323206248,4689539.661326867,19.0,T,4
1645385018.5357258,1894,0,0,,42.33917640833334,-71.08431597333332,4.804,328298.03350070067,4689539.664631214,19.0,T,4
1645385018.7308657,1895,0,0,,42.33917641166666,-71.08431598000001,4.805,328298.0329605631,4689539.665014816,19.0,T,4
1645385018.9301836,1896,0,0,,42.339176368333334,-71.08431593333331,4.814,328298.03668708587,4689539.660108743,19.0,T,4
1645385019.128838,1897,0,0,,42.339176385,-71.08431594000001,4.81,328298.03618323815,4689539.661972913,19.0,T,4
1645385019.3246162,1898,0,0,,42.33917641166666,-71.08431597,4.803,328298.0337843778,4689539.664994623,19.0,T,4
1645385019.516945,1899,0,0,,42.339176415000004,-71.08431593499999,4.808,328298.0366768057,4689539.665294088,19.0,T,4
1645385019.7178035,1900,0,0,,42.33917641,-71.08431596833333,4.807,328298.03391714557,4689539.664806188,19.0,T,4
1645385019.9269063,1901,0,0,,42.33917640666667,-71.084315975,4.803,328298.03335885995,4689539.664449508,19.0,T,4
1645385020.127069,1902,0,0,,42.33917641666667,-71.084315965,4.802,328298.03420989576,4689539.665539739,19.0,T,4
1645385020.3182914,1903,0,0,,42.33917640666667,-71.08431595666667,4.808,328298.03486918734,4689539.664412486,19.0,T,4
1645385020.519248,1904,0,0,,42.339176405,-71.08431597,4.807,328298.0337662319,4689539.664254342,19.0,T,4
1645385020.7207081,1905,0,0,,42.33917639333334,-71.08431596333334,4.812,328298.03428368695,4689539.662945385,19.0,T,4
1645385020.9201488,1906,0,0,,42.33917641833334,-71.08431596666665,4.804,328298.03407713014,4689539.665728175,19.0,T,4
1645385021.122504,1907,0,0,,42.33917638,-71.084315955,4.807,328298.0349339076,4689539.661447992,19.0,T,4
1645385021.3245718,1908,0,0,,42.339176388333335,-71.08431597666667,4.807,328298.03317165637,4689539.662417097,19.0,T,4
1645385021.5187078,1909,0,0,,42.33917638333334,-71.08431594833336,4.809,328298.035492189,4689539.66180467,19.0,T,4
1645385021.7161167,1910,0,0,,42.33917640833334,-71.08431597333332,4.807,328298.03350070067,4689539.664631214,19.0,T,4
1645385021.9197328,1911,0,0,,42.339176435000006,-71.08431597666667,4.802,328298.0332986783,4689539.6675990755,19.0,T,4
1645385022.1324532,1912,0,0,,42.33917641666667,-71.08431596166666,4.802,328298.03448450007,4689539.665533008,19.0,T,4
1645385022.3252501,1913,0,0,,42.339176435000006,-71.084315945,4.803,328298.03590742673,4689539.66753513,19.0,T,4
1645385022.5309029,1914,0,0,,42.33917645500001,-71.08431598666665,4.794,328298.0325293036,4689539.669840116,19.0,T,4
1645385022.7201264,1915,0,0,,42.33917644500001,-71.08431595166667,4.798,328298.03538543516,4689539.668659016,19.0,T,4
1645385022.9260504,1916,0,0,,42.339176396666666,-71.08431594333334,4.803,328298.03594038944,4689539.6632751385,19.0,T,4
1645385023.1256409,1917,0,0,,42.33917641,-71.08431592833335,4.801,328298.03721240454,4689539.664725414,19.0,T,4
1645385023.312857,1918,0,0,,42.33917642333334,-71.08431594000001,4.805,328298.0362875776,4689539.666229538,19.0,T,4
1645385023.5156426,1919,0,0,,42.33917645666667,-71.08431598833333,4.796,328298.03239653585,4689539.670028552,19.0,T,4
1645385023.7208982,1920,0,0,,42.33917641,-71.08431598000001,4.803,328298.0329560266,4689539.664829747,19.0,T,4
1645385023.9327457,1921,0,0,,42.33917642666667,-71.084315995,4.795,328298.0317656684,4689539.666710745,19.0,T,4
1645385024.1226592,1922,0,0,,42.33917644666667,-71.08431597,4.797,328298.03387964424,4689539.668881107,19.0,T,4
1645385024.3304236,1923,0,0,,42.33917642333334,-71.08431597666667,4.798,328298.0332669228,4689539.666303581,19.0,T,4
1645385024.5177195,1924,0,0,,42.339176460000004,-71.084315985,4.802,328298.0326802131,4689539.670391963,19.0,T,4
1645385024.7275453,1925,0,0,,42.339176470000005,-71.08431600833333,4.794,328298.0307851962,4689539.671549505,19.0,T,4
1645385024.923093,1926,0,0,,42.33917646500001,-71.08431598666665,4.794,328298.0325565226,4689539.67095054,19.0,T,4
1645385025.1314573,1927,0,0,,42.33917646833333,-71.08431597166667,4.796,328298.03380131454,4689539.671290391,19.0,T,4
1645385025.3274639,1928,0,0,,42.339176463333324,-71.084315975,4.796,328298.03351310076,4689539.670741909,19.0,T,4
1645385025.542523,1929,0,0,,42.33917646500001,-71.08431597333332,4.797,328298.0336549415,4689539.670923616,19.0,T,4
1645385025.7243536,1930,0,0,,42.33917648666667,-71.08431600000002,4.794,328298.0315170738,4689539.673383383,19.0,T,4
1645385025.9219666,1931,0,0,,42.33917642666667,-71.08431601666668,4.8,328298.0299807347,4689539.666754496,19.0,T,4
1645385026.141022,1932,0,0,,42.33917641666667,-71.08431600666665,4.803,328298.0307773326,4689539.665623879,19.0,T,4
1645385026.3222706,1933,0,0,,42.33917642166666,-71.08431602000002,4.804,328298.0296925189,4689539.666206015,19.0,T,4
1645385026.5300174,1934,0,0,,42.33917644,-71.08431601000001,4.805,328298.03056623717,4689539.668221599,19.0,T,4
1645385026.7284148,1935,0,0,,42.33917644,-71.08431604166667,4.801,328298.0279574888,4689539.668285545,19.0,T,4
1645385026.9282997,1936,0,0,,42.33917648166666,-71.08431596833333,4.793,328298.0341122148,4689539.672764225,19.0,T,4
1645385027.125938,1937,0,0,,42.33917648666667,-71.08431594833336,4.794,328298.0357734518,4689539.673279051,19.0,T,4
1645385027.3206675,1938,0,0,,42.33917646166666,-71.08431595666667,4.795,328298.0350188917,4689539.670519817,19.0,T,4
1645385027.5155816,1939,0,0,,42.339176425000005,-71.08431596666665,4.797,328298.03409527615,4689539.666468457,19.0,T,4
1645385027.7197714,1940,0,0,,42.33917644,-71.08431595666667,4.797,328298.0349599173,4689539.6681139,19.0,T,4
1645385027.92338,1941,0,0,,42.33917644166666,-71.08431591,4.795,328298.0388089254,4689539.668204733,19.0,T,4
1645385028.1285098,1942,0,0,,42.33917645666667,-71.08431591333334,4.792,328298.0385751496,4689539.669877101,19.0,T,4
1645385028.314342,1943,0,0,,42.339176473333325,-71.08431592000001,4.791,328298.0380713019,4689539.671741269,19.0,T,4
1645385028.5287218,1944,0,0,,42.33917645666667,-71.08431589499999,4.794,328298.04008547706,4689539.66984008,19.0,T,4
1645385028.7162564,1945,0,0,,42.33917646666667,-71.08431589833333,4.8,328298.0398380918,4689539.670957235,19.0,T,4
1645385028.931723,1946,0,0,,42.33917634166668,-71.08431601333332,4.811,328298.0300239797,4689539.657309163,19.0,T,4
1645385029.1293292,1947,0,0,,42.33917634166668,-71.08431602333334,4.814,328298.02920016285,4689539.657329358,19.0,T,4
1645385029.32887,1948,0,0,,42.33917633666667,-71.08431600833333,4.819,328298.0304222766,4689539.656743853,19.0,T,4
1645385029.5196652,1949,0,0,,42.33917634666667,-71.084316015,4.816,328298.02990028705,4689539.65786774,19.0,T,4
1645385029.7271028,1950,0,0,,42.339176365,-71.08431598000001,4.815,328298.0328335413,4689539.65983284,19.0,T,4
1645385029.928805,1951,0,0,,42.33917641666667,-71.08431595333332,4.797,328298.0351710147,4689539.665516179,19.0,T,4
1645385030.1212516,1952,0,0,,42.339176463333324,-71.08431592000001,4.795,328298.03804408293,4689539.670630844,19.0,T,4
1645385030.310649,1953,0,0,,42.339176450000004,-71.08431592333334,4.794,328298.03773318673,4689539.669157012,19.0,T,4
1645385030.5307853,1954,0,0,,42.33917643,-71.08431596166666,4.801,328298.03452079196,4689539.6670135725,19.0,T,4
1645385030.7198765,1955,0,0,,42.33917645166666,-71.08431593666667,4.797,328298.0366393043,4689539.6693690065,19.0,T,4
1645385030.9347234,1956,0,0,,42.339176365,-71.08431600166666,4.808,328298.03104860964,4689539.659876592,19.0,T,4
